Benchmark,Reclamation Scheme,Operation,Memory Before (KB),Memory After (KB),Memory Free Change (KB)
atomic_queue,seize,dequeue,9599131648 KB,9599131648 KB,0 KB
atomic_queue,seize,dequeue,9599569920 KB,9599569920 KB,0 KB
atomic_queue,seize,dequeue,9599569920 KB,9599569920 KB,0 KB
atomic_queue,seize,dequeue,9599569920 KB,9599569920 KB,0 KB
atomic_queue,seize,dequeue,9599569920 KB,9599569920 KB,0 KB
atomic_queue,seize,dequeue,9599569920 KB,9599569920 KB,0 KB
atomic_queue,seize,dequeue,9599569920 KB,9599569920 KB,0 KB
atomic_queue,seize,dequeue,9599569920 KB,9599569920 KB,0 KB
atomic_queue,seize,dequeue,9599569920 KB,9599569920 KB,0 KB
atomic_queue,seize,dequeue,9599569920 KB,9599569920 KB,0 KB
atomic_queue,seize,dequeue,9599569920 KB,9599569920 KB,0 KB
atomic_queue,seize,dequeue,9599569920 KB,9599569920 KB,0 KB
atomic_queue,seize,dequeue,9599569920 KB,9599569920 KB,0 KB
atomic_queue,seize,dequeue,9599569920 KB,9599569920 KB,0 KB
atomic_queue,seize,dequeue,9599569920 KB,9599569920 KB,0 KB
atomic_queue,seize,dequeue,9599569920 KB,9600008192 KB,438272 KB
atomic_queue,seize,dequeue,9600008192 KB,9600008192 KB,0 KB
atomic_queue,seize,dequeue,9600008192 KB,9600008192 KB,0 KB
atomic_queue,seize,dequeue,9600004096 KB,9600004096 KB,0 KB
atomic_queue,seize,dequeue,9600004096 KB,9600004096 KB,0 KB
atomic_queue,seize,dequeue,9600004096 KB,9600004096 KB,0 KB
atomic_queue,seize,dequeue,9600004096 KB,9600004096 KB,0 KB
atomic_queue,seize,dequeue,9600004096 KB,9600004096 KB,0 KB
atomic_queue,seize,dequeue,9600004096 KB,9600004096 KB,0 KB
atomic_queue,seize,dequeue,9600004096 KB,9600004096 KB,0 KB
atomic_queue,seize,dequeue,9600004096 KB,9600004096 KB,0 KB
atomic_queue,seize,dequeue,9600004096 KB,9600004096 KB,0 KB
atomic_queue,seize,dequeue,9600004096 KB,9600004096 KB,0 KB
atomic_queue,seize,dequeue,9600004096 KB,9600004096 KB,0 KB
atomic_queue,seize,dequeue,9600004096 KB,9600004096 KB,0 KB
atomic_queue,seize,dequeue,9600442368 KB,9600442368 KB,0 KB
atomic_queue,seize,dequeue,9600442368 KB,9600442368 KB,0 KB
atomic_queue,seize,dequeue,9600442368 KB,9600442368 KB,0 KB
atomic_queue,seize,dequeue,9600442368 KB,9600442368 KB,0 KB
atomic_queue,seize,dequeue,9600442368 KB,9600442368 KB,0 KB
atomic_queue,seize,dequeue,9600442368 KB,9600442368 KB,0 KB
atomic_queue,seize,dequeue,9600442368 KB,9600442368 KB,0 KB
atomic_queue,seize,dequeue,9600442368 KB,9600442368 KB,0 KB
atomic_queue,seize,dequeue,9600442368 KB,9600442368 KB,0 KB
atomic_queue,seize,dequeue,9600442368 KB,9600442368 KB,0 KB
atomic_queue,seize,dequeue,9600442368 KB,9600442368 KB,0 KB
atomic_queue,seize,dequeue,9600442368 KB,9600442368 KB,0 KB
atomic_queue,seize,dequeue,9600442368 KB,9600442368 KB,0 KB
atomic_queue,seize,dequeue,9600442368 KB,9600442368 KB,0 KB
atomic_queue,seize,dequeue,9600442368 KB,9600442368 KB,0 KB
atomic_queue,seize,dequeue,9600442368 KB,9600876544 KB,434176 KB
atomic_queue,seize,dequeue,9600876544 KB,9600876544 KB,0 KB
atomic_queue,seize,dequeue,9600876544 KB,9600876544 KB,0 KB
atomic_queue,seize,dequeue,9600876544 KB,9600876544 KB,0 KB
atomic_queue,seize,dequeue,9600876544 KB,9600876544 KB,0 KB
atomic_queue,seize,dequeue,9600876544 KB,9600876544 KB,0 KB
atomic_queue,seize,dequeue,9600876544 KB,9600876544 KB,0 KB
atomic_queue,seize,dequeue,9600876544 KB,9600876544 KB,0 KB
atomic_queue,seize,dequeue,9600876544 KB,9600876544 KB,0 KB
atomic_queue,seize,dequeue,9600876544 KB,9600876544 KB,0 KB
atomic_queue,seize,dequeue,9600876544 KB,9600876544 KB,0 KB
atomic_queue,seize,dequeue,9600876544 KB,9600876544 KB,0 KB
atomic_queue,seize,dequeue,9600876544 KB,9600876544 KB,0 KB
atomic_queue,seize,dequeue,9600876544 KB,9600876544 KB,0 KB
atomic_queue,seize,dequeue,9600876544 KB,9600876544 KB,0 KB
atomic_queue,seize,dequeue,9601314816 KB,9601314816 KB,0 KB
atomic_queue,seize,dequeue,9601314816 KB,9601314816 KB,0 KB
atomic_queue,seize,dequeue,9601314816 KB,9601314816 KB,0 KB
atomic_queue,seize,dequeue,9601314816 KB,9601314816 KB,0 KB
atomic_queue,seize,dequeue,9601314816 KB,9601314816 KB,0 KB
atomic_queue,seize,dequeue,9601314816 KB,9601314816 KB,0 KB
atomic_queue,seize,dequeue,9601314816 KB,9601314816 KB,0 KB
atomic_queue,seize,dequeue,9601314816 KB,9601314816 KB,0 KB
atomic_queue,seize,dequeue,9601314816 KB,9601314816 KB,0 KB
atomic_queue,seize,dequeue,9601314816 KB,9601314816 KB,0 KB
atomic_queue,seize,dequeue,9601314816 KB,9601314816 KB,0 KB
atomic_queue,seize,dequeue,9601314816 KB,9601314816 KB,0 KB
atomic_queue,seize,dequeue,9601314816 KB,9601314816 KB,0 KB
atomic_queue,seize,dequeue,9601314816 KB,9601314816 KB,0 KB
atomic_queue,seize,dequeue,9601314816 KB,9601753088 KB,438272 KB
atomic_queue,seize,dequeue,9601753088 KB,9601753088 KB,0 KB
atomic_queue,seize,dequeue,9601753088 KB,9601753088 KB,0 KB
atomic_queue,seize,dequeue,9601753088 KB,9601753088 KB,0 KB
atomic_queue,seize,dequeue,9601753088 KB,9601753088 KB,0 KB
atomic_queue,seize,dequeue,9601753088 KB,9601753088 KB,0 KB
atomic_queue,seize,dequeue,9601753088 KB,9601753088 KB,0 KB
atomic_queue,seize,dequeue,9601753088 KB,9601753088 KB,0 KB
atomic_queue,seize,dequeue,9601753088 KB,9601753088 KB,0 KB
atomic_queue,seize,dequeue,9601753088 KB,9601753088 KB,0 KB
atomic_queue,seize,dequeue,9601753088 KB,9601753088 KB,0 KB
atomic_queue,seize,dequeue,9601753088 KB,9601753088 KB,0 KB
atomic_queue,seize,dequeue,9601753088 KB,9601753088 KB,0 KB
atomic_queue,seize,dequeue,9601753088 KB,9601753088 KB,0 KB
atomic_queue,seize,dequeue,9601753088 KB,9601753088 KB,0 KB
atomic_queue,seize,dequeue,9601753088 KB,9601753088 KB,0 KB
atomic_queue,seize,dequeue,9602191360 KB,9602191360 KB,0 KB
atomic_queue,seize,dequeue,9602191360 KB,9602191360 KB,0 KB
atomic_queue,seize,dequeue,9602191360 KB,9602191360 KB,0 KB
atomic_queue,seize,dequeue,9602191360 KB,9602191360 KB,0 KB
atomic_queue,seize,dequeue,9602191360 KB,9602191360 KB,0 KB
atomic_queue,seize,dequeue,9602191360 KB,9602191360 KB,0 KB
atomic_queue,seize,dequeue,9602191360 KB,9602191360 KB,0 KB
atomic_queue,seize,dequeue,9602191360 KB,9602191360 KB,0 KB
atomic_queue,seize,dequeue,9602191360 KB,9602191360 KB,0 KB
atomic_queue,seize,dequeue,9602191360 KB,9602191360 KB,0 KB
atomic_queue,seize,dequeue,9602191360 KB,9602191360 KB,0 KB
atomic_queue,seize,dequeue,9602191360 KB,9602191360 KB,0 KB
atomic_queue,seize,dequeue,9602191360 KB,9602191360 KB,0 KB
atomic_queue,seize,dequeue,9602191360 KB,9602191360 KB,0 KB
atomic_queue,seize,dequeue,9602191360 KB,9602629632 KB,438272 KB
atomic_queue,seize,dequeue,9602629632 KB,9602629632 KB,0 KB
atomic_queue,seize,dequeue,9602629632 KB,9602629632 KB,0 KB
atomic_queue,seize,dequeue,9602629632 KB,9602629632 KB,0 KB
atomic_queue,seize,dequeue,9602629632 KB,9602629632 KB,0 KB
atomic_queue,seize,dequeue,9602629632 KB,9602629632 KB,0 KB
atomic_queue,seize,dequeue,9602629632 KB,9602629632 KB,0 KB
atomic_queue,seize,dequeue,9602629632 KB,9602629632 KB,0 KB
atomic_queue,seize,dequeue,9602629632 KB,9602629632 KB,0 KB
atomic_queue,seize,dequeue,9602629632 KB,9602629632 KB,0 KB
atomic_queue,seize,dequeue,9602629632 KB,9602629632 KB,0 KB
atomic_queue,seize,dequeue,9602629632 KB,9602629632 KB,0 KB
atomic_queue,seize,dequeue,9602629632 KB,9602629632 KB,0 KB
atomic_queue,seize,dequeue,9602650112 KB,9602650112 KB,0 KB
atomic_queue,seize,dequeue,9602650112 KB,9602650112 KB,0 KB
atomic_queue,seize,dequeue,9602650112 KB,9602650112 KB,0 KB
atomic_queue,seize,dequeue,9602650112 KB,9602650112 KB,0 KB
atomic_queue,seize,dequeue,9602650112 KB,9602650112 KB,0 KB
atomic_queue,seize,dequeue,9602650112 KB,9602650112 KB,0 KB
atomic_queue,seize,dequeue,9602650112 KB,9602650112 KB,0 KB
atomic_queue,seize,dequeue,9602650112 KB,9602650112 KB,0 KB
atomic_queue,seize,dequeue,9602650112 KB,9602650112 KB,0 KB
atomic_queue,seize,dequeue,9602650112 KB,9602650112 KB,0 KB
atomic_queue,seize,dequeue,9602650112 KB,9602650112 KB,0 KB
atomic_queue,seize,dequeue,9602650112 KB,9602650112 KB,0 KB
atomic_queue,seize,dequeue,9602650112 KB,9602650112 KB,0 KB
atomic_queue,seize,dequeue,9602650112 KB,9602650112 KB,0 KB
atomic_queue,seize,dequeue,9602650112 KB,9602650112 KB,0 KB
atomic_queue,seize,dequeue,9597251584 KB,9597251584 KB,0 KB
atomic_queue,seize,dequeue,9597308928 KB,9597308928 KB,0 KB
atomic_queue,seize,dequeue,9597308928 KB,9597747200 KB,438272 KB
atomic_queue,seize,dequeue,9597747200 KB,9597747200 KB,0 KB
atomic_queue,seize,dequeue,9597747200 KB,9597747200 KB,0 KB
atomic_queue,seize,dequeue,9597747200 KB,9597747200 KB,0 KB
atomic_queue,seize,dequeue,9597747200 KB,9597747200 KB,0 KB
atomic_queue,seize,dequeue,9597747200 KB,9597747200 KB,0 KB
atomic_queue,seize,dequeue,9597747200 KB,9597747200 KB,0 KB
atomic_queue,seize,dequeue,9597747200 KB,9597747200 KB,0 KB
atomic_queue,seize,dequeue,9597747200 KB,9597747200 KB,0 KB
atomic_queue,seize,dequeue,9597747200 KB,9597747200 KB,0 KB
atomic_queue,seize,dequeue,9597747200 KB,9597747200 KB,0 KB
atomic_queue,seize,dequeue,9597747200 KB,9597747200 KB,0 KB
atomic_queue,seize,dequeue,9597747200 KB,9597747200 KB,0 KB
atomic_queue,seize,dequeue,9597747200 KB,9597747200 KB,0 KB
atomic_queue,seize,dequeue,9597747200 KB,9597747200 KB,0 KB
atomic_queue,seize,dequeue,9598185472 KB,9598185472 KB,0 KB
atomic_queue,seize,dequeue,9598185472 KB,9598185472 KB,0 KB
atomic_queue,seize,dequeue,9598185472 KB,9598185472 KB,0 KB
atomic_queue,seize,dequeue,9598185472 KB,9598185472 KB,0 KB
atomic_queue,seize,dequeue,9598185472 KB,9598185472 KB,0 KB
atomic_queue,seize,dequeue,9598185472 KB,9598185472 KB,0 KB
atomic_queue,seize,dequeue,9598185472 KB,9598185472 KB,0 KB
atomic_queue,seize,dequeue,9598185472 KB,9598185472 KB,0 KB
atomic_queue,seize,dequeue,9598185472 KB,9598185472 KB,0 KB
atomic_queue,seize,dequeue,9598185472 KB,9598185472 KB,0 KB
atomic_queue,seize,dequeue,9598185472 KB,9598185472 KB,0 KB
atomic_queue,seize,dequeue,9598185472 KB,9598185472 KB,0 KB
atomic_queue,seize,dequeue,9598185472 KB,9598185472 KB,0 KB
atomic_queue,seize,dequeue,9598185472 KB,9598185472 KB,0 KB
atomic_queue,seize,dequeue,9598185472 KB,9598185472 KB,0 KB
atomic_queue,seize,dequeue,9598185472 KB,9598185472 KB,0 KB
atomic_queue,seize,dequeue,9598185472 KB,9598185472 KB,0 KB
atomic_queue,seize,dequeue,9598185472 KB,9598185472 KB,0 KB
